cep_inicial;cep_final
88475000;88484999
39315000;39316999
98300000;98319999
97685000;97689999
56828000;56829999
87730000;87739999
39925000;39927999
57600001;57614999
36756000;36759999
36720000;36724999
57535000;57539999
75580000;75602999
19000000;19119999
77685000;77689999
88430000;88439999
77308000;77309999
89910000;89914999
87250000;87259999
64963000;64964999
44780000;44789999
98000001;98059999
25846000;25849999
63185000;63189999
47400000;47439999
39701000;39701999
63181000;63184999
15108000;15109999
46580000;46599999
63680000;63699999
95585000;95587999
39365000;39369999
16880000;16880000
57968000;57969999
72860001;72867779
65704000;65704999
89860000;89861999
11430000;11432040
4000000;4228999
55845000;55849999
99790000;99794999
96270000;96289999
85260000;85269999
36870000;36877999
38555000;38559999
27550000;27569999
24500000;24699999
17920000;17929999
36544000;36545999
88160001;88179999
46490000;46499999
88915000;88919999
19740000;19749999
39538000;39539999
89186000;89187999
64178000;64179999
38250000;38259999
39635000;39639999
63195000;63199999
79600000;79699999
96450000;96459999
64308000;64309999
35534000;35535999
68725000;68729999
58315000;58319999
55745000;55749999
58175000;58176999
58680000;58684999
58324000;58325999
55170000;55179999
58337000;58337999
58732000;58732999
65870000;65879999
65510000;65514999
65890000;65894999
65145000;65147999
65705000;65705999
65975000;65977999
35537000;35539999
58115000;58116999
5158000;5158999
13550000;13559999
59575000;59577999
22790000;22799999
99670000;99674999
94400001;94799999
95727000;95729999
59815000;59819999
11085401;11085419
27570000;27579999
93950000;93989999
29360000;29364999
85140000;85144999
55850000;55859999
17180000;17189999
85896000;85897999
36828000;36829999
21240000;21249999
89800000;89816999
11085800;11085800
99000000;99139999
77885000;77887999
77940000;77949999
75460000;75469999
75430000;75439999
13330000;13349999
36700000;36700000
56420000;56429999
3586000;3599999
88445000;88449999
59865000;59869999
76930000;76930999
57370000;57379999
63860000;63869999
63645000;63649999
56280000;56299999
27185000;27185999
13240000;13249999
11523021;11523029
11350451;11350459
11450011;11450029
35333000;35333999
55900000;55919999
18435000;18439999
4440000;4444999
11365321;11365329
85900001;85919999
98925000;98929999
39874000;39874999
11086505;11086505
13295000;13299999
79300000;79349999
41311004;41311017
36512000;36512999
11454411;11454429
64680000;64682999
64500000;64509999
98958000;98959999
35290000;35294999
68470000;68472999
35950000;35959999
15195000;15199999
89832000;89833999
68770000;68772999
44698000;44699999
89184000;89185999
86375000;86379999
44245000;44249999
37165000;37169999
62590000;62594999
79864000;79864999
58735000;58736999
65061000;65079999
95330000;95332999
44571013;44574999
40470637;40490145
36985000;36989999
62795000;62799999
35348000;35349999
83900000;83979999
84660000;84899999
68617000;68617999
64801000;64814999
63275000;63279999
59360000;59369999
86400000;86409999
62340000;62349999
48565000;48569999
77970000;77979999
89735000;89739999
64575000;64577999
98765000;98769999
15420000;15424999
77378000;77379999
88820000;88829999
85887000;85887999
65265000;65266999
49500000;49511999
59700000;59729999
36000000;36099999
93990000;93994999
65939000;65939999
55650000;55654999
78455000;78455999
48110000;48119999
99170000;99174999
15275000;15279999
85148000;85149999
56480000;56499999
35536000;35536999
88210000;88214999
64301000;64307999
47440000;47449999
64525000;64527999
58399000;58399999
95360000;95364999
56980000;56999999
55675000;55679999
11960000;11989999
20100000;20199999
35530000;35533999
37120000;37129999
77635000;77639999
88865000;88869999
11088600;11088600
65440000;65449999
95175000;95179999
39565000;39567999
59192000;59193999
58338000;58338999
62815000;62819999
69680000;69684999
58660000;58664999
63460000;63469999
59225000;59226999
68485000;68487999
39814000;39814999
64378000;64379999
58305000;58305000
58853000;58854999
58255000;58259999
58895000;58899999
65285000;65287999
65520000;65524999
65625000;65629999
65928000;65928999
65943000;65944999
39475000;39477999
39620000;39624999
8490635;8490645
17240000;17249999
11443210;11443270
78810000;78810999
88495000;88499999
46400000;46424999
29130001;29139999
9800000;9821999
29230000;29235999
77960000;77969999
97560000;97569999
85465000;85469999
38280000;38287999
58254000;58254999
85892000;85895999
38610000;38624999
79150000;79150999
57257000;57259999
62766000;62769999
85485000;85499999
98150000;98159999
55125000;55129999
36550000;36554999
77855000;77859999
22753000;22753999
79125000;79129999
4847970;4855999
22400000;22499999
8474233;8490634
14270000;14299969
28950000;28959999
95334000;95334999
62530000;62539999
11088021;11088039
57270000;57270999
11463071;11463099
69300000;69339999
57990000;57990999
44330000;44330999
5000000;5156999
63195000;63199999
62150000;62159999
11442431;11442449
11472146;11472164
95240000;95249999
39280000;39289999
40730201;40730349
59100000;59139999
68773000;68773999
69550001;69559999
57620000;57624999
49860000;49869999
37142000;37142999
11088006;11088009
88100001;88123999
97195000;97199999
40730350;40730350
36290000;36299999
58150000;58154999
64410000;64414999
64900000;64904999
45480000;45489999
27980000;27997999
37576000;37577999
45745000;45749999
98430000;98434999
87140000;87154999
88215000;88219999
36108000;36109999
32900000;32900000
47970000;47989999
77855000;77859999
36155000;36156999
88270000;88294999
89609000;89609999
32000000;32399999
63475000;63479999
11460370;11460380
35458000;35459999
68719000;68719999
88770000;88779999
57400000;57400999
57630000;57634999
96190000;96192999
53991000;53999999
59430000;59439999
88763000;88764999
89650000;89651999
93880000;93889999
64240000;64240999
75350000;75380000
97200000;97209999
45900000;45909999
64865000;64867999
76800000;76849999
65200000;65203999
96500001;96529999
95540000;95551999
87213000;87214999
95555000;95559999
11088010;11088010
11463281;11463309
46990000;47099999
39140000;39149999
39725000;39727999
57140000;57149999
77740000;77742999
18570000;18574969
15310000;15312999
57640000;57659999
59600000;59649999
89848000;89849999
38779000;38779999
40391201;40391999
14735000;14739999
68490000;68499999
58830000;58831999
11088000;11088001
8570000;8599999
11450431;11450439
11463021;11463039
3700000;3726040
21700000;21720999
4300000;4322969
85580000;85584999
14300000;14339999
3900000;3975969
9848000;9899999
22200000;22250999
36248000;36249500
68523000;68523999
44890000;44894999
39878000;39879999
15450000;15459999
85300000;85339999
37790000;37794999
79490000;79490970
64168000;64169999
85425000;85429999
9130000;9171999
56300001;56334999
65975000;65977999
36955000;36955999
83390000;83399999
35380000;35381999
22776000;22779999
98130000;98139999
78240000;78249999
73700000;73750000
77645000;77649999
77770000;77776999
77585000;77589999
83850000;83859999
99145000;99149999
7100000;7199999
46300000;46309999
57995000;57995999
62736000;62737999
57660000;57660999
7045000;7075099
17950000;17959999
18710000;18719999
42510101;42510119
11088661;11088999
29330000;29334999
86600000;86609999
11330031;11330039
77000000;77249999
78278000;78278999
35865000;35874999
37993000;37996999
18570000;18579999
57580000;57580999
11360111;11360119
35160000;35165999
88980000;88989999
17970000;17979999
87000001;87109999
39915000;39916999
84430000;84434999
37930000;37939999
44160000;44179999
64243000;64244999
64873000;64874999
64640000;64644999
29620000;29629999
11461050;11461070
64625000;64629999
35117000;35117999
57968000;57968999
84630000;84634999
89280001;89293999
64700000;64704999
38178000;38179999
45860000;45864999
64360000;64360999
87290000;87299999
46446000;46449999
11360120;11360360
35143000;35143999
62920000;62929999
59890000;59899999
17800000;17809999
55270000;55279999
14415000;14415000
64783000;64784999
64228000;64229999
88790000;88797999
15350000;15354999
88717000;88719999
36923000;36924999
37948000;37949999
95750000;95754999
55310000;55314999
15688000;15689999
14420000;14429999
76860000;76860999
11454430;11460320
59596000;59597999
89950000;89950000
68398000;68399999
95717000;95717999
97770000;97799999
85880000;85883999
39665000;39669999
64375000;64377999
95748000;95749999
63220000;63229999
29370000;29374999
38490000;38499999
62470000;62479999
19120000;19120999
45725000;45729999
96765000;96769999
58300001;58304999
2800000;2899999
11443621;11443639
86635000;86639999
39535000;39535999
3950000;3959969
40800375;40800375
89909000;89909999
75170000;75174999
28890000;28899999
48710000;48719999
15750000;15754999
17740000;17759999
41311018;41311018
11446001;11446009
85580000;85580000
64830000;64832999
95775000;95777999
14620000;14639969
36190000;36194999
88870000;88879999
77615000;77619999
75160000;75169999
75610000;75649999
95520000;95529999
95990000;95994999
98170000;98174999
95552000;95554999
13220000;13229999
20230000;20239999
11085692;11085699
63635000;63639999
62930000;62939999
62762000;62763999
57160000;57160999
3800000;3826969
63160000;63164999
85884000;85884999
68632000;68632999
57630000;57630999
42510001;42510079
14720001;14724999
68738000;68738999
57820000;57829999
59856000;59864999
83420000;83429999
11088551;11088599
54750001;54799999
87000000;87109999
79480000;79480970
35335000;35337999
64138000;64139999
64555000;64557999
64568000;64569999
64225000;64227999
64495000;64499999
64793000;64794999
87300000;87319999
11330420;11330420
79960000;79960999
36555000;36559999
35582000;35584999
11390550;11390610
40490146;40490146
37490000;37495999
44720000;44729999
76861000;76861999
12995000;12999999
15635000;15639999
55720000;55729999
39860000;39863999
11461306;11461314
98175000;98179999
95365000;95369999
15920000;15929999
95865000;95869999
62940000;62954999
85155000;85159999
59380000;59389999
48880000;48889999
45190000;45199999
29400000;29404999
88720000;88729999
38300000;38309999
19500000;19529999
68140000;68142999
95590000;95594999
93600001;93699999
84400000;84429999
11443620;11443620
68440000;68444999
85826000;85829999
69990000;69999999
86880000;86883999
98465000;98469999
69120000;69129999
38470000;38474999
95695000;95699999
47240000;47299999
11325230;11329999
37420000;37429999
95980000;95984999
89520000;89529999
95745000;95747999
97220000;97229999
96400000;96444999
36206000;36209800
41310368;41310368
36857000;36857999
44218000;44218999
58835000;58839999
87700001;87729999
64455000;64455999
68695000;68699999
57290000;57299999
58145000;58149999
68740000;68746999
68379000;68379999
59240000;59243999
62540000;62549999
56355000;56359999
54000000;54499999
65753000;65754999
65735000;65739999
44680000;44689999
69180000;69189999
64491000;64494999
15313000;15314999
92480000;92499999
27186000;27194999
29296000;29298999
77375000;77377999
64893000;64894999
11330900;11334999
34519000;34574999
65289000;65291999
37905000;37909999
88730000;88734999
37273000;37274999
65430000;65439999
62760000;62761999
63580000;63589999
68840000;68849999
58857000;58859999
58455000;58457999
39945000;39949999
95975000;95979999
77580000;77584999
56150000;56159999
58382000;58384999
59182000;59182000
58497000;58499999
65238000;65244999
65218000;65219999
65500000;65504999
65885000;65887999
37458000;37459999
62160000;62169999
35114000;35114999
35738000;35739999
64340000;64342999
27175000;27175999
3816140;3817260
4330000;4335969
96200000;96224999
11330430;11330810
27400000;27459999
11717000;11717285
46570000;46574999
64600000;64609999
83490000;83499999
11463020;11463020
35550000;35554999
86230000;86239999
64125000;64129999
35270000;35274999
44255000;44255999
97590000;97609999
11463310;11463420
95190000;95199999
36590000;36591999
77950000;77957999
75823000;75824999
75864970;75900000
77325000;77327999
28570000;28574999
36272000;36274999
47990000;47999999
59760000;59769999
62170000;62179999
62965000;62969999
11330811;11330899
18130000;18146999
5160000;5169999
11463101;11463169
28540000;28540999
57525000;57525999
9700000;9790999
86935000;86937999
62190000;62190000
88490000;88494999
76979000;76979999
68506972;68508969
95972000;95974999
45370000;45374999
77603000;77604999
64565000;64567999
64780000;64781999
64612000;64612999
64514000;64515999
18400000;18424999
93300000;93599999
61880000;61889999
37740000;37749999
36424000;36425999
41310160;41310160
49770000;49779999
97190000;97194999
55430000;55434999
65930000;65930999
89278000;89279999
96888000;96889999
95595000;95598999
48580000;48589999
35800000;35809999
36950000;36952999
49940000;49944999
36979000;36979999
59290001;59299999
99855000;99859999
87370000;87379999
45430000;45434999
89160001;89169999
64940000;64944999
37408000;37409999
36710000;36719999
40800235;40800235
89000001;89079999
84945000;84949999
58820000;58821999
11450270;11450420
59258000;59258999
98140000;98149999
59555000;59559999
59780000;59789999
45320000;45324999
17410000;17419999
57300001;57319999
89663000;89664999
89893000;89894999
17830000;17859999
55390000;55394999
35668000;35668999
35473000;35475999
77790000;77794999
45720000;45724999
62350000;62359999
15945000;15949999
45455000;45459999
65763000;65764999
89140000;89144999
64730000;64739999
39243000;39244999
39827000;39829999
55350000;55354999
69870000;69879999
85780000;85789999
19530000;19559999
42510080;42510080
65545000;65549999
69931000;69931999
58595000;58599999
68565000;68569999
59194000;59195999
69945001;69949999
39350000;39354999
46875000;46879999
64985000;64989999
39630000;39634999
62255000;62259999
95945000;95947999
89839000;89839999
78000000;78049999
77770000;77776999
15417000;15419999
85890000;85891999
35932081;35934999
65668000;65669999
98280000;98289999
15340000;15349999
35625000;35627999
59420000;59429999
57220000;57220999
65299000;65299999
86800001;86819999
68533000;68534999
55660000;55664999
84615000;84619999
62823000;62839999
63870000;63899999
77660000;77664999
69926000;69926999
62650000;62654999
39595000;39597999
58540000;58547999
56190000;56199999
77720000;77722999
47120000;47149999
68250000;68269999
77590000;77592999
58396000;58396999
58714000;58714999
58390000;58392999
58395000;58395999
65760000;65761999
2973000;2974969
79380000;79380970
59185000;59186999
45730000;45739999
85960000;85979999
87200001;87214999
94900001;94999999
64139000;64139999
97690000;97699999
89560000;89569999
56900000;56929999
18720000;18729999
44000000;44149999
11088341;11088341
4247002;4338999
57290000;57290999
56750000;56759999
77458000;77459999
77870000;77879999
75970000;75979999
77908000;77909999
77755000;77759999
77925000;77929999
41300011;41300014
37454000;37455999
11542081;11542084
29780000;29784999
63360000;63379999
89868000;89869999
59830000;59839999
62940000;62954999
3977000;3999969
7500000;7599898
5574000;5575999
18170000;18179999
11462046;11462099
62100000;62114999
83860000;83869999
9834000;9836969
12500000;12524999
84450000;84459999
35600000;35602999
79925000;79925999
78580000;78580999
11085591;11085594
40800236;40800374
11085386;11085399
99810000;99819999
58398000;58398999
86140000;86149999
88730000;88734999
79152000;79152999
64613000;64614999
95500000;95514999
98368000;98369999
75840000;75859999
11461201;11461289
84350000;84399999
18675000;18679999
64130000;64137999
59200000;59209999
69932001;69933999
89862000;89864999
32800000;32849999
48170000;48179999
39718000;39719999
11441480;11441999
88545000;88547999
63595000;63599999
86830000;86839999
46360000;46369999
44690000;44694999
57500000;57500999
35390000;35392999
56470000;56479999
12955000;12959999
65268000;65268999
17150000;17150001
65830000;65849999
36790000;36792999
11365200;11365320
68000000;68099999
36579000;36579500
89126000;89127999
76805000;76834999
95315000;95319999
35240000;35240999
73700000;73750000
64330000;64332999
64233000;64234999
39835000;39836999
65283000;65283999
65718000;65724999
17570000;17579999
35595000;35599999
84140000;84144999
75345000;75349999
49400000;49479999
98380000;98384999
64288000;64289999
98338000;98339999
64548000;64549999
39735000;39739999
62370000;62374999
95985000;95989999
36450000;36454999
98590000;98594999
65500000;65504999
17000000;17119999
65850000;65884999
35358000;35358999
87915000;87919999
58680000;58684999
29919000;29919500
38460000;38464999
63610000;63619999
47560000;47579999
96690000;96699999
11085586;11085589
5397000;5397999
14870000;14899969
96487000;96489999
33350000;33350999
65505000;65509999
98230000;98239999
88840000;88844999
86825000;86827999
64915000;64919999
68915000;68917999
76140000;76144999
88220000;88229999
59808000;59809999
88860000;88861999
68138000;68139999
44360000;44379999
8271000;8274969
17340000;17349999
62598000;62599999
62280000;62296999
62690000;62699999
8100000;8110969
8223000;8270969
29680000;29689999
11440291;11440300
38690000;38699999
11355421;11355424
56130000;56139999
85885000;85886999
86920000;86924999
11446366;11446374
11442071;11442119
35340000;35341999
57965000;57965999
45225000;45229999
78060000;78099999
64130000;64137999
64475000;64479999
56360000;56379999
29745000;29749999
95800000;95819999
68170000;68179999
84620000;84629999
19865000;19869969
56800000;56819999
37443000;37444999
85478000;85484999
85430000;85439999
89580000;89589999
57420000;57424999
88215000;88219999
79880000;79939999
11460491;11460509
11085385;11085385
89270000;89274999
89634000;89635999
18440000;18459999
15760000;15762999
37195000;37199999
96590000;96599999
99687000;99689999
77585000;77589999
95568000;95571999
37524000;37526999
88890000;88899999
95835000;95839999
69117000;69119999
62470000;62479999
95840000;95859999
85618000;85619999
63155000;63159999
65293000;65298999
59588000;59589999
58740000;58744999
15440000;15441999
78370000;78370999
19880000;19899999
99180000;99189999
11520170;11520170
58822000;58822999
95770000;95772999
84630000;84634999
40385000;40387999
40710250;40710250
75870000;75900000
86610000;86612999
45620000;45621999
65215000;65217999
65800000;65804999
65785000;65789999
68193000;68194999
89340000;89369999
83430000;83449999
13835000;13839999
12870000;12899999
68940000;68944999
99990000;99999999
39745000;39749999
55120000;55124999
48731000;48749999
39190000;39199999
37450000;37451999
76887000;76887999
18260000;18264999
63700000;63739999
65683000;65684999
65921000;65921999
77558000;77559999
45834000;45835999
58220000;58224999
58713000;58713999
58980000;58984999
58763000;58764999
65395000;65397999
39180000;39184999
97300001;97334999
59510000;59512999
68383000;68384999
32400000;32433010
15825000;15827999
15290000;15299999
89275000;89277999
58110001;58114999
8033000;8039969
93180000;93199999
15855000;15859999
85896000;85896000
44420000;44420999
88850000;88859999
16220000;16229999
65340000;65349999
97870000;97879999
34003000;34017999
88740000;88744999
75450000;75454999
77760000;77764999
63670000;63679999
28120000;28120971
63145000;63149999
56560000;56564999
65808000;65809999
11443476;11443499
44190000;44190999
85650000;85659999
79720000;79720999
11900000;11909969
4240000;4246999
36930000;36939999
85575000;85575000
46380000;46389999
79970000;79970999
42827001;42832999
28980000;28989999
62580000;62589999
86900000;86909999
69970000;69970000
45130000;45139999
95955000;95959999
13817000;13819999
85598000;85599999
64150000;64154999
64563000;64564999
64250000;64252999
64920000;64922999
64222000;64223999
40750120;40750120
13170000;13182999
85635000;85639999
95863000;95864999
39478000;39479999
58460000;58462999
36319000;36319999
98680000;98689999
87260000;87264999
35240000;35245999
86370000;86374999
99878000;99879999
13890000;13890999
17370000;17379999
37900000;37904999
87525000;87527999
36140000;36140999
37177000;37189999
95875000;95879999
37218000;37219999
56520000;56539999
83730000;83749999
89400000;89419999
97560000;97569999
69600000;69619999
39390000;39396999
33680000;33799999
64101000;64104999
15725000;15729999
64291000;64294999
57180000;57199999
11440530;11441000
78280000;78284999
68830000;68839999
53590000;53599999
85410000;85414999
88990000;88999999
68415000;68419999
65235000;65237999
68730000;68733999
96200001;96224999
37680000;37689999
59338000;59339999
89370000;89379999
75865000;75869999
76928000;76928999
99840000;99849999
64528000;64529999
69480000;69484999
16260000;16264999
76980000;76989999
48750000;48759999
87535000;87537999
37970000;37972999
88125000;88129999
64165000;64167999
28861000;28889999
68810000;68814999
63165000;63169999
14120000;14139969
15625000;15629999
19275000;19279999
58580000;58587999
36475000;36479999
34800000;34989999
77903000;77904999
62215000;62219999
48108000;48109999
44320000;44320999
83300000;83319999
3829000;3904969
86180001;86195999
35680000;35684999
5100000;5157999
89130000;89134999
9900000;9969999
36215000;36219999
86150000;86159999
96570000;96589999
15110000;15114999
85940000;85944999
37468000;37469999
62365000;62369999
11461121;11461199
13150000;13159999
12000000;12119999
75809970;75822999
11725000;11729999
59390000;59394999
13940000;13949999
11442120;11442130
2359000;2399999
4500000;4599969
3600000;3699999
62300000;62300000
62540000;62549999
4902000;4902999
76993000;76993999
97900000;97919999
1300000;1399999
53500000;53589999
41300781;41310159
52200000;52299999
45680000;45689999
89248000;89248999
57390000;57399999
3515090;3556999
29845000;29846999
95420000;95479999
49800000;49809999
64438000;64439999
64238000;64239999
64795000;64797999
19410000;19429999
49910000;49919999
35969000;35969999
68658000;68658999
56150000;56159999
17440000;17449999
68506971;68513999
64480000;64489999
39830000;39834999
65335000;65339999
89155000;89156999
18900000;18904999
98560000;98569999
85000001;85100999
86000001;86099999
63140000;63144999
58575000;58579999
36126000;36126999
3200000;3249999
86225000;86229999
57260000;57264999
15685000;15687999
96610000;96634999
11542205;11542205
63575000;63579999
59378000;59379999
99718000;99719999
62390000;62399999
97940000;97949999
77575000;77579999
11542000;11542001
89652000;89653999
28350000;28359999
68420000;68429999
55320000;55324999
85250000;85259999
46280000;46289999
45315000;45319999
99265000;99269999
99940000;99949999
95970000;95971999
78480000;78480999
64518000;64519999
42510255;42510255
57925000;57929999
51211001;51299999
47655000;47664999
37530000;37531999
38290000;38294999
45200001;45214999
55170000;55179999
40393251;40395999
58980000;58984999
95530000;95534999
39360000;39362999
95726000;95726999
36784000;36787999
68750000;68759999
89730000;89734999
59213000;59213999
89380000;89399999
75603000;75609999
65276000;65278999
77490000;77492999
59281000;59289999
58734000;58734999
59663001;59669999
56470000;56479999
65980000;65989999
65950000;65961999
65530000;65534999
64675000;64677999
77950000;77957999
89248000;89248999
68480000;68484999
56850000;56869999
58765000;58769999
59670000;59670000
56828000;56829999
58550000;58559999
58817000;58817999
58730000;58731999
58784000;58789999
58818000;58818999
65665000;65667999
65274000;65274999
39200000;39204999
68548000;68548999
58350000;58353999
64230000;64230999
77565000;77569999
64790000;64792999
59170001;59172999
55680000;55689999
59168000;58610000
65390000;65392999
65808000;65809999
19770000;19779999
54500000;54599999
4814000;4814969
22780000;22789999
29236000;29237999
2272000;2299969
14720000;14720000
62270000;62279999
98570000;98574999
58188000;58194999
89898000;89898999
64764000;64764999
77353000;77359999
86640000;86649999
39555000;39557999
63270000;63274999
45675000;45679999
36770000;36774900
45807000;45809999
26550000;26599999
88140000;88149999
36428000;36429999
89780000;89789999
75570000;75579999
45645000;45649999
77915000;77917999
73820000;73999999
77613000;77614999
75698970;75700000
99530000;99559999
59355000;59359999
95778000;95779999
11350311;11350319
7143000;7143969
3340000;3382999
64685000;64687999
62120000;62129999
62880000;62899999
62265000;62269999
61940000;61999999
79702000;79702999
21216000;21239999
78110000;78139999
38990000;39099999
83540000;83559999
76868000;76869999
14660000;14669999
78253000;78253999
11310181;11310189
37262000;37263999
22600000;22699999
79880000;79880999
39563000;39564999
86848000;86849999
88240000;88259999
88180000;88189999
46460000;46466999
64670000;64674999
64750000;64752999
64573000;64574999
45157000;45159999
36315000;36318999
35492000;35494999
98640000;98669999
28770000;28819999
95275000;95279999
95572000;95574999
97190000;97194999
12260000;12269999
95700000;95714999
20300000;20399999
89908000;89908999
46100000;46109999
62880001;62896999
36320000;36324999
88340000;88349999
11085755;11085755
18310000;18314999
99940000;99949999
65225000;65229999
35323000;35323999
11432350;11432360
39437000;39439999
68180000;68192999
64580000;64584999
89981000;89981999
38400000;38438999
64275000;64277999
48790000;48799999
99725000;99729999
37476000;37477999
99500000;99522999
56440000;56459999
11085625;11085625
88390000;88394999
85280000;85299999
77555000;77557999
99160000;99164999
47850000;47899999
99000001;99099999
65973000;65977999
69935000;69939999
90090171;91999999
45985000;45999999
39708000;39709999
88925000;88929999
95923000;95924999
62850000;62859999
48130000;48139999
68129000;68129999
37890000;37899999
38120000;38129999
68514000;68514999
18800000;18829999
37960000;37964999
28575000;28599999
68450000;68454999
29450000;29459999
95945000;95947999
78455000;78459999
35000000;35099999
16851000;16879999
86870000;86879999
58893000;58894999
68535000;68536999
65805000;65807999
86990000;86999999
58400000;58449999
65170000;65189999
61800000;61879999
68658000;68659999
58548000;58549999
77925000;77929999
86930000;86934999
58734000;58734999
58173000;58174999
58489000;58491999
63590000;63594999
65630001;65639999
44895000;44899999
29652000;29661999
37782000;37784999
55861000;55864999
69390000;69399999
68647000;68649999
35670000;35674999
58123000;58124999
48990000;48999999
58758000;58759999
58265000;58267999
59343000;59343000
59162001;59163999
58233000;58234999
59570001;59574999
65922000;65922999
65190000;65194999
58485000;58486999
98540000;98549999
58322000;58323999
77478000;77479999
62685000;62689999
76929000;76929999
68638000;68638999
68520000;68520999
68644000;68644999
58119000;58119999
59663000;59663000
56830000;56839999
65230000;65232999
65728000;65729999
65585000;65589999
65320000;65334999
65279000;65279999
25000000;25099999
6270001;6299999
11085451;11085509
83750000;83799999
1200000;1299999
88840000;88844999
40713587;40720275
62570000;62579999
17270000;17279999
35110000;35111999
59520000;59527999
68524000;68524999
77470000;77474999
95370000;95379999
14955000;14959999
11460510;11460512
58900000;58907999
58128000;58134999
76950000;76950999
79740000;79740999
89138000;89139999
27200000;27299999
64108000;64109999
96530000;96534999
11370400;11390540
86690000;86699999
65795000;65799999
77723000;77724999
41300016;41300017
15795000;15799999
26000000;26099999
49680000;49689999
11442230;11442430
63570000;63574999
5600000;5658999
62955000;62959999
75915000;75919999
11390541;11390549
14813000;14814999
85685000;85699999
83700000;83729999
79862000;79862999
35295000;35295999
68170000;68179999
11463000;11463019
85145000;85147999
11089241;11089999
69630000;69630999
85460000;85464999
84260000;84279999
51100000;51190409
35878000;35879999
76971000;76973999
86160000;86164999
86490000;86599999
46450000;46454999
88400000;88406999
11088020;11088020
85140000;85144999
58778000;58779999
64850000;64854999
64788000;64789999
35167000;35167000
95680001;95689999
85790000;85794999
99215000;99219999
87830000;87839999
89120000;89120999
79900000;79909999
15600000;15614999
97540000;97559999
76920000;76920999
46100000;46109999
63100000;63139999
69250000;69254999
98575000;98579999
86210000;86219999
46690000;46699999
58795000;58797999
48370000;48370999
8191000;8191999
63645000;63649999
55180000;55189999
95308000;95309999
89295000;89299999
77620000;77629999
95783000;95784999
53700000;53899999
55810001;55819800
89160001;89169999
17650000;17669969
75380001;75394999
63220000;63229999
68980000;68989999
59685000;59689999
27176000;27184999
64461000;64464999
77760000;77764999
11462230;11462410
38100000;38107999
11432270;11432270
39870000;39872999
64475000;64479999
37535000;37539999
38130000;38139999
48840000;48849999
47750000;47759999
38980000;38989999
49650000;49659999
64440000;64444999
64755000;64757999
19570000;19579999
11432380;11432515
11330281;11330289
37456000;37457999
64500000;64500999
85465000;85469999
59347000;59349999
15765000;15767999
64613000;64614999
88790000;88797999
29793000;29794999
87770000;87779999
99150000;99154999
45836000;45839999
14990000;14999999
62980000;62989999
98500000;98527999
39525000;39525999
27151000;27174999
36426000;36427999
64435000;64437999
58910000;58914999
11461071;11461089
58270000;58272999
39100000;39119999
87790000;87799999
47850000;47859999
28380000;28389999
77368000;77369999
96900000;96907999
95745000;95747999
46390000;46399999
76200000;76204999
58685000;58689999
29321000;29328999
48630000;48649999
62670000;62679999
58520000;58529999
77453000;77454999
36515000;36519999
39300000;39313999
59300001;59342999
58158000;58159999
55450000;55459999
58250000;58252999
58755000;58755000
65180000;65189999
65937000;65937999
65706000;65706999
65630000;65639999
65250000;65254999
28455000;28459999
37925000;37925999
29187000;29188999
55805000;55809999
87470000;87479999
6850000;6889999
9100000;9129999
11450501;11450529
89595000;89599999
5530000;5541999
95765000;95767999
77495000;77499999
96470000;96486999
39706000;39706999
65970000;65972999
35189000;35189999
99330000;99339999
98550000;98559999
59375000;59377999
49520000;49524999
77716000;77717999
77300000;77302999
75330000;75339999
14940000;14954999
99860000;99869999
62260000;62264999
36925000;36929999
8275000;8299969
37220000;37220999
35246000;35247999
9600000;9649999
79910000;79910999
13360000;13369999
57955000;57959999
49700000;49739999
57900000;57900999
68129000;68129999
79210000;79210972
43700000;43700999
86130000;86139999
35185000;35187999
3561100;3561100
85440000;85449999
84430000;84434999
48770000;48779999
12249000;12249999
87265000;87269999
85400000;85407999
98325000;98329999
64683000;64684999
64890000;64892999
64343000;64344999
64120000;64124999
64635000;64637999
64765000;64766999
64860000;64864999
95150000;95165999
68455001;68464999
45985001;45999999
40810645;40810645
93945000;93949999
85420000;85422999
35960000;35968999
57425000;57429999
55480000;55489999
98985000;98994999
35258000;35259999
98340000;98344999
37110000;37114999
42510125;42510125
55380000;55384999
37810000;37819999
56580000;56599999
99560000;99579999
85610000;85614999
61605601;61637100
18425000;18429999
11085420;11085450
58289000;58290999
98160000;98169999
19180000;19189999
84970000;84979999
55630000;55635999
75250001;75264999
89694000;89699999
11400000;11424999
62930000;62939999
45750000;45759999
15480000;15489999
11065900;11070440
77480000;77482999
89970000;89979999
68380000;68382999
49600000;49629999
49900000;49909999
11542055;11542055
95833000;95834999
93880000;93889999
85850000;85874999
72930000;72939999
98370000;98379999
65465000;65467999
77695000;77699999
63560000;63569999
36249501;36249999
58723000;58724999
59910000;59919999
90090131;90090169
99145000;99149999
38108000;38109999
69685000;69699999
58933000;58934999
45840000;45847999
29960000;29969999
15775000;15779999
29258000;29258999
37990000;37992999
37927000;37929999
35810000;35814999
48760000;48769999
86225000;86229999
59184000;59184999
94400001;94729999
68795000;68797999
39553000;39554999
64585000;64589999
69540000;69549999
63560000;63569999
68950000;68959999
58640001;58649999
58908000;58909999
65810000;65819999
77915000;77917999
4385000;4387969
11365336;11365339
6800000;6849999
9847000;9847999
3500000;3550969
87570000;87579999
47100000;47114999
69358000;69359999
95588000;95589999
